# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0003079	Defective DNA repair after ultraviolet radiation damage	273	5.230712e-3	1.000000e+0	1.258628e-1	4.584161e+0	1.090712e+0	5	6.345039e-4	2.908668e-3	1568	1.679759e-1	1.000000e+0	7.037205e-1	2.663554e+0	7.508764e-1	2	7	8.714597e-4	2.857143e-1	chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr7_19365344_19365599	Ercc2,Ercc4
Human Phenotype	HP:0008873	Disproportionate short-limb short stature	274	5.248914e-3	1.000000e+0	1.258398e-1	1.918001e+0	1.042752e+1	20	6.066040e-3	1.163467e-2	603	2.983689e-2	1.000000e+0	3.250390e-1	1.864488e+0	5.899743e+0	11	55	4.793028e-3	2.000000e-1	chr11_112795446_112795531,chr11_112795666_112795936,chr11_113107800_113108320,chr12_104468806_104469132,chr14_117048962_117049327,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr15_98004670_98004868,chr2_75788685_75788807,chr3_114041314_114041446,chr3_141482532_141482851,chr3_142336762_142337050,chr3_86777283_86777555,chr4_155859388_155859703,chr6_4450464_4450896	Agps,Bmpr1b,Col11a1,Col1a2,Col2a1,Dvl1,Gpc6,Gsc,Mab21l2,Sox9,Wnt5a
Human Phenotype	HP:0001605	Vocal cord paralysis	275	5.332583e-3	1.000000e+0	1.273809e-1	3.073100e+0	2.603235e+0	8	1.514389e-3	4.653869e-3	317	3.746292e-3	1.000000e+0	7.763215e-2	4.237473e+0	1.179949e+0	5	11	2.178649e-3	4.545455e-1	chr11_63907938_63908196,chr12_12519185_12519254,chr12_12763607_12764030,chr12_13042977_13043418,chr3_84186068_84186233,chr3_84191475_84192013,chr5_135106700_135106978,chr6_83165774_83166017	Dctn1,Mlxipl,Mycn,Pmp22,Trim2
Human Phenotype	HP:0006530	Interstitial pulmonary abnormality	276	5.465204e-3	1.000000e+0	1.300758e-1	4.535559e+0	1.102400e+0	5	6.413030e-4	2.908668e-3	884	6.874479e-2	1.000000e+0	5.108422e-1	2.485984e+0	1.609021e+0	4	15	1.742919e-3	2.666667e-1	chr11_95075649_95075802,chr11_95106868_95107245,chr13_73626729_73626999,chr7_25249415_25249854,chr8_117284008_117284098	Erf,Itga3,Plcg2,Tert
Human Phenotype	HP:0002648	Abnormality of calvarial morphology	277	5.532531e-3	1.000000e+0	1.312029e-1	1.340383e+0	6.117657e+1	82	3.558846e-2	4.770215e-2	120	9.307933e-5	6.114381e-1	5.095318e-3	1.655387e+0	3.443305e+1	57	321	2.483660e-2	1.775701e-1	chr10_58636923_58636991,chr11_101964763_101965037,chr11_120235890_120236076,chr11_120236220_120236894,chr11_120237033_120237185,chr11_120237448_120238459,chr11_95106868_95107245,chr12_110889022_110889188,chr12_12519185_12519254,chr12_12763607_12764030,chr12_13042977_13043418,chr12_59011739_59012209,chr12_86196718_86196776,chr13_101902100_101902582,chr13_102142274_102142834,chr13_104816871_104816934,chr13_12494728_12495085,chr13_40441556_40441677,chr13_40642935_40643262,chr13_40717109_40717357,chr13_40729155_40729417,chr13_53286015_53286310,chr13_53472644_53473203,chr13_63693633_63694086,chr14_117048962_117049327,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr14_46661778_46662386,chr15_91983203_91983284,chr15_92079129_92079368,chr16_42699027_42699729,chr17_45304294_45304359,chr18_66039612_66039808,chr18_8761937_8762006,chr19_28690039_28690899,chr1_136364897_136364952,chr2_164540896_164541312,chr3_114041314_114041446,chr3_21357201_21357455,chr3_22076142_22076852,chr3_35027941_35028228,chr3_94837696_94837840,chr4_133671894_133672404,chr4_133728264_133728547,chr4_155859388_155859703,chr4_21994859_21994923,chr4_44023773_44024207,chr4_44026016_44026307,chr4_83024946_83025482,chr5_114537450_114537886,chr5_121078553_121078852,chr5_96376047_96376521,chr5_96539146_96539346,chr6_144398289_144398377,chr6_29735316_29735592,chr6_39725307_39725719,chr6_4450464_4450896,chr6_51961062_51961322,chr6_84583541_84583800,chr7_130362854_130362919,chr7_130381551_130382226,chr7_25249415_25249854,chr8_116227035_116227321,chr8_116434887_116435559,chr8_124947255_124947388,chr8_61063395_61064140,chr8_91532762_91533238,chr8_91561372_91561750,chr8_92253024_92253230,chr8_92356040_92356498,chr8_92408277_92408822,chr8_94601603_94602102,chr9_114400958_114401274,chr9_116338890_116339287,chrX_12822479_12822920,chrX_156596080_156596136,chrX_7899202_7899473	Actg1,Bmp4,Braf,Ccbe1,Cntn1,Col11a1,Col1a2,Cwc27,Cyp26b1,Ddx59,Dlx3,Dvl1,Edar,Edaradd,Erf,Fbxl4,Fgfr2,Fras1,Frem1,Fto,Glb1,Glis3,Gne,Gpc6,Ift43,Irx5,Maf,Msx2,Mvk,Mycn,Nek1,Phex,Pigt,Pigv,Pik3r1,Pogz,Pqbp1,Ptch1,Ptpn11,Ror2,Rspry1,Runx2,Sec23a,Smo,Snx10,Sost,Sox2,Sox5,Sprtn,Tbl1xr1,Tecpr2,Tfap2a,Tgfbr2,Usp9x,Wac,Wnt5a,Zbtb20
Human Phenotype	HP:0001273	Abnormality of the corpus callosum	278	5.537770e-3	1.000000e+0	1.308547e-1	1.391534e+0	4.742967e+1	66	2.759143e-2	3.839442e-2	462	1.160131e-2	1.000000e+0	1.649546e-1	1.407751e+0	3.196588e+1	45	298	1.960784e-2	1.510067e-1	chr10_45495595_45496094,chr10_45812818_45812972,chr10_45813027_45813175,chr11_120235890_120236076,chr11_120236220_120236894,chr11_120237033_120237185,chr11_120237448_120238459,chr12_110889022_110889188,chr13_107096915_107097225,chr13_107831026_107831426,chr13_107955483_107955683,chr13_107955754_107955858,chr13_107970155_107970454,chr13_17694554_17695073,chr13_63693633_63694086,chr14_21500775_21501005,chr14_46661778_46662386,chr15_72568173_72569068,chr15_72689802_72690244,chr16_42699027_42699729,chr17_4626163_4626589,chr17_4778246_4778631,chr18_56696889_56697002,chr18_56707331_56707859,chr18_63277838_63278245,chr18_69344299_69344706,chr18_69346419_69346796,chr18_8761937_8762006,chr19_53944403_53944996,chr19_53956947_53957214,chr1_118891176_118891787,chr1_119048514_119048932,chr1_136364897_136364952,chr1_154020080_154020654,chr1_52830648_52830964,chr1_54736113_54736220,chr2_102782719_102782953,chr2_102864719_102865057,chr3_119283472_119283641,chr3_35027941_35028228,chr3_37481581_37481653,chr3_39838368_39838782,chr3_54696858_54697396,chr3_94837696_94837840,chr4_133728264_133728547,chr4_133755991_133756135,chr4_133813716_133813886,chr4_21994859_21994923,chr5_135790517_135791062,chr6_29735316_29735592,chr6_39725307_39725719,chr7_130362854_130362919,chr7_130381551_130382226,chr7_143829893_143830215,chr7_143842180_143842258,chr7_96672335_96672981,chr8_123412710_123413178,chr8_26984421_26984907,chr8_95137479_95138087,chr9_108264159_108264333,chr9_120802017_120802408,chr9_120884752_120885344,chr9_57076702_57077192,chrX_12822479_12822920,chrX_169633657_169633811,chrX_92796093_92796148	Actg1,Arid1a,Arid1b,Arx,Bmp4,Braf,Ctnnb1,Dag1,Ddx59,Dhcr7,Dpyd,Erlin2,Exosc8,Fat4,Fbxl4,Fgfr2,Gli2,Glul,Hace1,Hccs,Hibch,Kat6b,Katnb1,Kif2a,Lmnb1,Mdh2,Mplkip,Nars2,Pgap1,Piezo2,Pogz,Ptch1,Shoc2,Sin3a,Slc1a2,Smo,Sox2,Spata5,Tcf4,Tecpr2,Trappc9,Tubb3,Usp9x,Wac,Zbtb20
Human Phenotype	HP:0003053	Epiphyseal deformities of tubular bones	279	5.562052e-3	1.000000e+0	1.309574e-1	1.828204e+1	1.093970e-1	2	6.363989e-5	1.163467e-3	629	3.204021e-2	1.000000e+0	3.346139e-1	6.214960e+0	3.218042e-1	2	3	8.714597e-4	6.666667e-1	chr15_98004670_98004868,chr9_114400958_114401274	Col2a1,Glb1
Human Phenotype	HP:0010301	Spinal dysraphism	280	5.580486e-3	1.000000e+0	1.309222e-1	2.032105e+0	8.365711e+0	17	4.866615e-3	9.889471e-3	320	3.876148e-3	1.000000e+0	7.957005e-2	2.441591e+0	4.505258e+0	11	42	4.793028e-3	2.619048e-1	chr12_71429586_71430246,chr13_63693633_63694086,chr17_4626163_4626589,chr17_4778246_4778631,chr18_45882262_45882761,chr18_46198875_46199129,chr18_66039612_66039808,chr1_172027356_172027508,chr2_33605057_33605435,chr2_33641500_33643258,chr2_74752950_74753504,chr2_74825585_74826003,chr5_121078553_121078852,chr5_96376047_96376521,chr5_96539146_96539346,chr6_91323201_91324006,chr6_91324505_91325327	Arid1b,Ccbe1,Dact1,Fras1,Hoxd13,Lmx1b,Ptch1,Ptpn11,Trim36,Vangl2,Wnt7a
Human Phenotype	HP:0003146	Hypocholesterolemia	281	5.674955e-3	1.000000e+0	1.326647e-1	8.475015e+0	3.539817e-1	3	2.059230e-4	1.745201e-3	1919	2.087518e-1	1.000000e+0	7.145860e-1	2.330610e+0	8.581444e-1	2	8	8.714597e-4	2.500000e-1	chr11_51855670_51856460,chr7_143829893_143830215,chr7_143842180_143842258	Dhcr7,Sar1b
Human Phenotype	HP:0003241	External genital hypoplasia	282	5.707610e-3	1.000000e+0	1.329549e-1	1.449980e+0	3.655223e+1	53	2.126366e-2	3.083188e-2	160	2.226119e-4	1.000000e+0	9.139610e-3	1.875520e+0	1.812830e+1	34	169	1.481481e-2	2.011834e-1	chr11_112795446_112795531,chr11_112795666_112795936,chr11_113107800_113108320,chr13_53286015_53286310,chr14_21500775_21501005,chr14_27227637_27228048,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr14_46661778_46662386,chr18_63277838_63278245,chr18_69344299_69344706,chr18_69346419_69346796,chr19_45742890_45742966,chr19_45743027_45743390,chr1_118891176_118891787,chr1_119048514_119048932,chr2_107240609_107240886,chr2_140934622_140935105,chr2_141049514_141049960,chr2_141289353_141289752,chr3_134343735_134343824,chr3_21357201_21357455,chr3_22076142_22076852,chr3_35027941_35028228,chr3_39838368_39838782,chr4_137913290_137913571,chr4_155859388_155859703,chr4_31513524_31513977,chr5_121078553_121078852,chr5_135106700_135106978,chr5_96376047_96376521,chr5_96539146_96539346,chr6_23292475_23293039,chr6_30720584_30721111,chr6_91323201_91324006,chr6_91324505_91325327,chr7_130362854_130362919,chr7_130381551_130382226,chr7_143829893_143830215,chr7_143842180_143842258,chr7_19365344_19365599,chr8_61063395_61064140,chr9_115310201_115310483,chr9_115524907_115525244,chr9_57076702_57077192,chrX_169633657_169633811,chrX_7899202_7899473,chrX_92796093_92796148	Arx,Bmp4,Cep41,Dhcr7,Dvl1,Ece1,Ercc2,Fat4,Fezf1,Fgf8,Fgfr2,Flrt3,Fras1,Fshb,Gli2,Hccs,Il17rd,Kat6b,Map3k7,Mlxipl,Nek1,Piezo2,Pqbp1,Ptpn11,Ror2,Sin3a,Sox2,Sox9,Stt3b,Tacr3,Tbl1xr1,Tcf4,Wnt5a,Wnt7a
Human Phenotype	HP:0003797	Limb-girdle muscle atrophy	283	5.749290e-3	1.000000e+0	1.334526e-1	3.341941e+0	2.094591e+0	7	1.218494e-3	4.072135e-3	504	1.690167e-2	1.000000e+0	2.202918e-1	3.107480e+0	1.609021e+0	5	15	2.178649e-3	3.333333e-1	chr1_75341615_75341711,chr4_42999687_42999931,chr4_44023773_44024207,chr4_44026016_44026307,chr8_42348341_42348866,chr8_47411467_47411898,chr8_47426622_47426783	Des,Frg1,Gne,Trappc11,Vcp
Human Phenotype	HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton	284	5.751527e-3	1.000000e+0	1.330344e-1	1.333032e+0	6.301424e+1	84	3.665750e-2	4.886562e-2	229	1.131867e-3	1.000000e+0	3.246827e-2	1.497788e+0	3.872377e+1	58	361	2.527233e-2	1.606648e-1	chr10_13601331_13601672,chr10_13641829_13642309,chr11_103940624_103940975,chr11_111070574_111070818,chr11_112795446_112795531,chr11_112795666_112795936,chr11_113107800_113108320,chr12_104468806_104469132,chr12_107669127_107669531,chr12_107686336_107686658,chr12_107808032_107808106,chr12_12519185_12519254,chr12_12763607_12764030,chr12_13042977_13043418,chr12_86196718_86196776,chr13_100607345_100607415,chr13_101902100_101902582,chr13_102142274_102142834,chr13_104816871_104816934,chr13_40441556_40441677,chr13_40642935_40643262,chr13_40717109_40717357,chr13_40729155_40729417,chr13_42488202_42488372,chr13_53286015_53286310,chr13_53472644_53473203,chr13_63693633_63694086,chr14_117048962_117049327,chr14_21500775_21501005,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr14_46661778_46662386,chr15_102391301_102391394,chr15_50963575_50964060,chr15_59413334_59413476,chr15_98004670_98004868,chr17_45304294_45304359,chr17_4626163_4626589,chr17_4778246_4778631,chr18_63277838_63278245,chr2_135140579_135141022,chr2_33605057_33605435,chr2_33641500_33643258,chr2_58470276_58470422,chr2_74752950_74753504,chr2_74825585_74826003,chr3_114041314_114041446,chr3_35027941_35028228,chr3_39838368_39838782,chr3_40799636_40800019,chr3_98056663_98057004,chr4_155859388_155859703,chr5_112718591_112719156,chr5_121078553_121078852,chr5_41764292_41764836,chr5_96376047_96376521,chr5_96539146_96539346,chr6_142345524_142345622,chr6_39725307_39725719,chr6_4450464_4450896,chr6_70862055_70862510,chr6_91323201_91324006,chr6_91324505_91325327,chr7_130362854_130362919,chr7_130381551_130382226,chr7_143829893_143830215,chr7_143842180_143842258,chr7_19322557_19322766,chr7_19365344_19365599,chr8_124947255_124947388,chr8_61063395_61064140,chr8_92253024_92253230,chr8_92356040_92356498,chr8_92408277_92408822,chr9_114400958_114401274,chr9_116338890_116339287,chr9_57076702_57077192,chrX_7899202_7899473,chrX_92796093_92796148	Acvr1,Arid1b,Arx,Bcl11b,Bmp4,Braf,Col11a1,Col1a2,Col2a1,Cwc27,Dhcr7,Dvl1,Edn1,Eif2ak3,Ercc1,Ercc2,Fat4,Fgfr2,Fras1,Glb1,Gpc6,Gsc,Hoxd13,Ift43,Irx5,Kat6b,Kcnj2,Lmx1b,Msx2,Mycn,Myo18b,Nek1,Nkx3-2,Notch2,Nsmce2,Ocln,Pex3,Piezo2,Pik3r1,Plcb4,Plk4,Pqbp1,Ptch1,Ptpn11,Pyroxd1,Ror2,Runx2,Sin3a,Sox2,Sox9,Sp7,Sprtn,Tfap2a,Tgfbr2,Trps1,Wnt3,Wnt5a,Wnt7a
Human Phenotype	HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs	285	5.827337e-3	1.000000e+0	1.343150e-1	1.363639e+0	5.353324e+1	73	3.114208e-2	4.246655e-2	70	1.520362e-5	9.987258e-2	1.426751e-3	1.864488e+0	2.574433e+1	48	240	2.091503e-2	2.000000e-1	chr11_111070574_111070818,chr11_76658988_76659845,chr11_76666098_76666663,chr12_104468806_104469132,chr13_104816871_104816934,chr13_40441556_40441677,chr13_40642935_40643262,chr13_40717109_40717357,chr13_40729155_40729417,chr13_53286015_53286310,chr13_63693633_63694086,chr14_117048962_117049327,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr14_46661778_46662386,chr15_50963575_50964060,chr15_53126082_53126157,chr15_98004670_98004868,chr15_98775868_98776342,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr16_42699027_42699729,chr17_28247660_28247903,chr17_45304294_45304359,chr17_4626163_4626589,chr17_4778246_4778631,chr18_35403028_35403654,chr18_66039612_66039808,chr19_26730419_26730729,chr1_135069580_135070214,chr2_137127493_137127699,chr2_137828343_137828604,chr2_164540896_164541312,chr2_174324504_174324986,chr2_58470276_58470422,chr2_74752950_74753504,chr2_74825585_74826003,chr2_75788685_75788807,chr3_107545947_107546112,chr3_114041314_114041446,chr3_141482532_141482851,chr3_142336762_142337050,chr3_21357201_21357455,chr3_22076142_22076852,chr3_39838368_39838782,chr4_133671894_133672404,chr4_133728264_133728547,chr4_155859388_155859703,chr4_31513524_31513977,chr5_96376047_96376521,chr5_96539146_96539346,chr6_147177871_147178684,chr6_70862055_70862510,chr6_91323201_91324006,chr6_91324505_91325327,chr7_130362854_130362919,chr7_130381551_130382226,chr7_143829893_143830215,chr7_143842180_143842258,chr8_92253024_92253230,chr8_92356040_92356498,chr8_92408277_92408822,chr8_94601603_94602102,chr9_44881651_44881738,chr9_57076702_57077192,chrX_12822479_12822920	Acvr1,Agps,Arid1b,Bhlha9,Bmp4,Bmpr1b,Ccbe1,Col11a1,Col2a1,Cwc27,Dhcr7,Dvl1,Eif2ak3,Ercc4,Ext1,Fance,Fat4,Fgfr2,Fras1,Gnas,Gpc6,Gsc,Hoxd13,Irx5,Jag1,Kcnj2,Kmt2a,Map3k7,Pigt,Pigv,Ptch1,Pthlh,Ror2,Rspry1,Runx2,Sil1,Sin3a,Slc6a17,Smarca2,Tbl1xr1,Tfap2a,Trps1,Ube2t,Usp9x,Wnt10b,Wnt5a,Wnt7a,Zbtb20
Human Phenotype	HP:0012718	Morphological abnormality of the gastrointestinal tract	286	5.858019e-3	1.000000e+0	1.345501e-1	1.319999e+0	6.742431e+1	89	3.922299e-2	5.177429e-2	150	1.701940e-4	1.000000e+0	7.453363e-3	1.565785e+0	4.151274e+1	65	387	2.832244e-2	1.679587e-1	chr11_103940624_103940975,chr11_116624306_116624482,chr11_51855670_51856460,chr11_53769634_53770064,chr12_110889022_110889188,chr12_12519185_12519254,chr12_12763607_12764030,chr12_13042977_13043418,chr12_59011739_59012209,chr12_71429586_71430246,chr13_10131166_10131439,chr13_40441556_40441677,chr13_40642935_40643262,chr13_40717109_40717357,chr13_40729155_40729417,chr13_5000741_5000813,chr13_63693633_63694086,chr14_103939633_103940240,chr14_104336967_104337027,chr15_25681012_25681337,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr17_12408161_12408357,chr17_28247660_28247903,chr17_34850097_34850552,chr17_4626163_4626589,chr17_4778246_4778631,chr17_87532242_87533054,chr17_87540902_87540975,chr18_43878576_43878984,chr18_43984814_43985243,chr18_63277838_63278245,chr18_66039612_66039808,chr18_69344299_69344706,chr18_69346419_69346796,chr19_28690039_28690899,chr19_43255721_43255776,chr19_47500498_47500958,chr1_130462773_130462856,chr1_136364897_136364952,chr1_14010660_14011160,chr1_14718593_14718976,chr1_152808158_152808570,chr1_19981569_19982050,chr2_174324504_174324986,chr2_27972179_27972685,chr2_71582260_71582367,chr2_71718970_71719451,chr2_74752950_74753504,chr2_74825585_74826003,chr3_128379383_128379877,chr3_128959246_128959306,chr3_35027941_35028228,chr3_52487757_52487817,chr3_52662224_52662566,chr3_94837696_94837840,chr3_98056663_98057004,chr4_133671894_133672404,chr4_133728264_133728547,chr4_137913290_137913571,chr4_21994859_21994923,chr4_31513524_31513977,chr4_83024946_83025482,chr5_135106700_135106978,chr5_96376047_96376521,chr5_96539146_96539346,chr6_29735316_29735592,chr6_39725307_39725719,chr7_130362854_130362919,chr7_130381551_130382226,chr7_143829893_143830215,chr7_143842180_143842258,chr7_19365344_19365599,chr7_79577279_79577655,chr8_117284008_117284098,chr8_120755005_120755744,chr8_36549311_36549459,chr8_61063395_61064140,chr8_89046143_89046594,chr8_89057066_89057393,chr9_116338890_116339287,chr9_120802017_120802408,chr9_120884752_120885344,chr9_57076702_57077192,chrX_12822479_12822920,chrX_169633657_169633811,chrX_7899202_7899473	Arid1b,Braf,Ccbe1,Cd55,Chrm3,Cog6,Col5a1,Ctnnb1,Dact1,Ddx59,Dhcr7,Dlc1,Ece1,Ednrb,Epcam,Ercc2,Ercc4,Eya1,Fance,Fbxl4,Fgfr2,Foxf1,Fras1,Frem1,Glis3,Gnas,Hccs,Hoxd13,Hps1,Irf1,Itga6,Klf6,Map3k7,Mlxipl,Mycn,Ncf2,Nek1,Notch2,Piezo2,Pigv,Pitx2,Pkhd1,Plcg2,Plg,Pogz,Polg,Pqbp1,Ptch1,Retreg1,Rhbdf2,Sall1,Sar1b,Sec23a,Sin3a,Skiv2l,Smo,Sox2,Spink5,Stn1,Tcf4,Tecpr2,Tfap2a,Tgfbr2,Usp9x,Wnt3
Human Phenotype	HP:0000505	Visual impairment	287	6.046586e-3	1.000000e+0	1.383973e-1	1.415029e+0	4.169526e+1	59	2.425553e-2	3.432228e-2	198	6.805691e-4	1.000000e+0	2.257908e-2	1.610863e+0	2.917691e+1	47	272	2.047930e-2	1.727941e-1	chr10_20737187_20737540,chr12_52380099_52380322,chr13_12258162_12258290,chr13_78582618_78582806,chr13_94307130_94307355,chr13_94596152_94596263,chr13_94596318_94596759,chr14_46661778_46662386,chr15_98004670_98004868,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr16_28805800_28806041,chr16_28806122_28806396,chr16_29689243_29689707,chr17_12408161_12408357,chr17_25115928_25116109,chr17_31705523_31705881,chr17_31790516_31790730,chr17_4626163_4626589,chr17_4778246_4778631,chr17_56727779_56727879,chr18_20625600_20625817,chr19_43255721_43255776,chr1_37299620_37299962,chr1_54736113_54736220,chr2_164540896_164541312,chr2_174324504_174324986,chr3_159653587_159653714,chr3_37481581_37481653,chr3_40799636_40800019,chr3_54696858_54697396,chr3_94837696_94837840,chr4_133728264_133728547,chr4_133755991_133756135,chr4_133813716_133813886,chr4_152512309_152512511,chr4_53221352_53221645,chr5_96376047_96376521,chr5_96539146_96539346,chr6_108629066_108629146,chr6_119307809_119308277,chr6_68318760_68318822,chr7_108967973_108968228,chr7_130362854_130362919,chr7_130381551_130382226,chr7_56588805_56588876,chr7_79577279_79577655,chr7_87395443_87395939,chr7_90475895_90476388,chr7_96672335_96672981,chr7_98158568_98158766,chr8_25011945_25012147,chr9_44084390_44085129,chr9_45804872_45805068,chr9_81351704_81351948,chrX_7899202_7899473,chrX_92796093_92796148	Abca1,Adam9,Ahi1,Ap3b1,Arid1a,Arid1b,Arx,Bmp4,Cacna2d4,Capn5,Cep164,Cnga3,Col2a1,Cryaa,Ercc4,Exosc8,Fgf12,Fgfr2,Fras1,Gnas,Hps1,Impg1,Itpr1,Mfrp,Mtr,Nars2,Ndufa11,Nphp4,Nr2f1,Nubpl,Oca2,Opa1,Pgap1,Pigt,Plg,Plk4,Pogz,Polg,Pqbp1,Rpe65,Spata5,Tacstd2,Telo2,Tmem126b,Ttr,Tub,Tyr
Human Phenotype	HP:0100615	Ovarian neoplasm	288	6.092982e-3	1.000000e+0	1.389750e-1	2.779719e+0	3.237737e+0	9	1.883500e-3	5.235602e-3	366	5.859208e-3	1.000000e+0	1.051616e-1	3.884350e+0	1.287217e+0	5	12	2.178649e-3	4.166667e-1	chr11_112795446_112795531,chr11_112795666_112795936,chr11_113107800_113108320,chr13_112196815_112197199,chr13_63693633_63694086,chr7_130362854_130362919,chr7_130381551_130382226,chr9_120802017_120802408,chr9_120884752_120885344	Ctnnb1,Fgfr2,Map3k1,Ptch1,Sox9
Human Phenotype	HP:0100261	Abnormal tendon morphology	289	6.216134e-3	1.000000e+0	1.412934e-1	1.372999e+0	5.025496e+1	69	2.923499e-2	4.013962e-2	299	3.054829e-3	1.000000e+0	6.711429e-2	1.461803e+0	3.625660e+1	53	338	2.309368e-2	1.568047e-1	chr10_60794390_60794719,chr10_60813871_60814249,chr10_88669963_88670315,chr11_76658988_76659845,chr11_76666098_76666663,chr12_104468806_104469132,chr12_106322371_106322729,chr13_40441556_40441677,chr13_40642935_40643262,chr13_40717109_40717357,chr13_40729155_40729417,chr13_53286015_53286310,chr14_21500775_21501005,chr14_46661778_46662386,chr14_70352699_70353059,chr15_91983203_91983284,chr15_92079129_92079368,chr15_98004670_98004868,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr16_29689243_29689707,chr16_42699027_42699729,chr18_20625600_20625817,chr18_35403028_35403654,chr18_63277838_63278245,chr18_66039612_66039808,chr1_154020080_154020654,chr1_17149262_17149318,chr1_75341615_75341711,chr2_102782719_102782953,chr2_102864719_102865057,chr2_70564227_70564550,chr2_71582260_71582367,chr2_71718970_71719451,chr2_74752950_74753504,chr2_74825585_74826003,chr3_114041314_114041446,chr3_54696858_54697396,chr3_84186068_84186233,chr3_84191475_84192013,chr4_137913290_137913571,chr4_152083280_152083376,chr4_31513524_31513977,chr4_45325976_45326055,chr5_123676788_123677101,chr5_135106700_135106978,chr5_41764292_41764836,chr6_113306784_113307123,chr6_91323201_91324006,chr6_91324505_91325327,chr6_97318598_97319090,chr7_130362854_130362919,chr7_130381551_130382226,chr7_19322557_19322766,chr7_19365344_19365599,chr8_116227035_116227321,chr8_116434887_116435559,chr8_123412710_123413178,chr8_124947255_124947388,chr8_84661005_84661216,chr9_108264159_108264333,chr9_116338890_116339287,chr9_64017010_64017686,chr9_79154403_79154510,chr9_92907282_92907533,chrX_7899202_7899473,chrX_92796093_92796148	Arx,Bhlha9,Bmp4,Brpf1,Cacna1a,Ccbe1,Cntn1,Col11a1,Col12a1,Col2a1,Dag1,Des,Ece1,Ercc1,Ercc2,Ercc4,Exosc3,Exosc8,Fgfr2,Gad1,Gdap1,Glul,Gsc,Hoxd13,Itga6,Kat6b,Lmod3,Maf,Map3k7,Mlxipl,Mybpc1,Nkx3-2,Opa1,Piezo2,Plekhg5,Plod2,Pqbp1,Ror2,Sil1,Slc1a2,Slc29a3,Slc39a14,Smad3,Sprtn,Tfap2a,Tgfbr2,Trim2,Ttr,Tubb3,Vps33a,Vrk1,Wnt7a,Zbtb20
Human Phenotype	HP:0003027	Mesomelia	290	6.270612e-3	1.000000e+0	1.420402e-1	2.766859e+0	3.252785e+0	9	1.892254e-3	5.235602e-3	1526	1.562499e-1	1.000000e+0	6.726118e-1	2.151332e+0	1.394485e+0	3	13	1.307190e-3	2.307692e-1	chr13_53286015_53286310,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr14_28505440_28505976,chr14_28506691_28506994,chr14_28511067_28511274,chr14_28972936_28973118,chr4_155859388_155859703	Dvl1,Ror2,Wnt5a
Human Phenotype	HP:0000445	Wide nose	291	6.272015e-3	1.000000e+0	1.415837e-1	2.182415e+0	6.414912e+0	14	3.731770e-3	8.144270e-3	293	2.917503e-3	1.000000e+0	6.540982e-2	2.663554e+0	3.754382e+0	10	35	4.357298e-3	2.857143e-1	chr14_21500775_21501005,chr17_34850097_34850552,chr3_21357201_21357455,chr3_22076142_22076852,chr3_98056663_98057004,chr4_133728264_133728547,chr4_133755991_133756135,chr4_133813716_133813886,chr5_123676788_123677101,chr5_96376047_96376521,chr5_96539146_96539346,chr8_113845723_113846094,chr9_44881651_44881738,chr9_57076702_57077192	Adamts18,Arid1a,Fras1,Kat6b,Kmt2a,Notch2,Sin3a,Skiv2l,Tbl1xr1,Vps33a
