# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0030055	cell-substrate junction	234	1.280115e-1	1.000000e+0	8.933452e-1	1.182398e+0	4.313268e+1	51	3.461692e-2	4.093098e-2	218	1.134073e-1	1.000000e+0	8.495143e-1	1.216842e+0	3.287198e+1	40	396	2.252252e-2	1.010101e-1	chr10_108062045_108062627,chr10_108274847_108274930,chr10_37495427_37495715,chr11_114239369_114239718,chr11_120237033_120237185,chr11_120237448_120238459,chr11_55472936_55472991,chr11_95075649_95075802,chr11_95106868_95107245,chr11_99138933_99139520,chr12_95275636_95275692,chr14_45589801_45589958,chr15_102470707_102471015,chr15_13117895_13118037,chr15_74075892_74076316,chr16_25058822_25059207,chr16_33871598_33871715,chr17_27555001_27555813,chr17_46607930_46608367,chr18_16476678_16476762,chr18_38992919_38992998,chr19_7143514_7144049,chr19_9079733_9079975,chr1_182489851_182490138,chr1_43147457_43147979,chr2_102864719_102865057,chr2_12145124_12145527,chr2_140934622_140935105,chr2_141049514_141049960,chr2_141289353_141289752,chr2_51118653_51118801,chr2_71582260_71582367,chr2_71718970_71719451,chr2_83723844_83724281,chr5_140788533_140789069,chr5_35759126_35759741,chr5_4685714_4686345,chr5_5365527_5365768,chr8_106935430_106935854,chr8_128686322_128686744,chr8_36549311_36549459,chr8_45621887_45622340,chr8_45726316_45726580,chr8_45726826_45726959,chr8_61623800_61624253,chr8_8109714_8110145,chr9_120802017_120802408,chr9_120884752_120885344,chr9_43863875_43864563,chr9_70806180_70806236,chr9_70875544_70875967	Actg1,Adam10,Adgrb1,Afap1,Ahnak,Arhgap26,Capn2,Cd44,Cdh2,Ctnnb1,Dlc1,Drosha,Efnb2,Fermt2,Fhl2,Flrt1,Flrt2,Flrt3,Fzd1,G3bp1,Gna12,Hmga1,Itga3,Itga6,Itga8,Itgav,Itgb1,Itgb5,Lpp,Marcks,Palld,Pcbp2,Ppp1r12a,Ptk7,Rnd3,Rpl38,Sntb2,Sorbs2,Thy1,Tns4
GO Cellular Component	GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	235	1.299674e-1	1.000000e+0	9.031352e-1	3.203084e+0	6.243983e-1	2	5.011222e-4	1.605136e-3	118	3.689579e-2	1.000000e+0	5.106002e-1	6.023367e+0	3.320402e-1	2	4	1.126126e-3	5.000000e-1	chr2_83723844_83724281,chr7_67862601_67862800	Igf1r,Itgav
GO Cellular Component	GO:0045202	synapse	236	1.300813e-1	1.000000e+0	9.000965e-1	1.093116e+0	1.408817e+2	154	1.130672e-1	1.235955e-1	1	3.194419e-10	5.216486e-7	5.216486e-7	1.759476e+0	7.047553e+1	124	849	6.981982e-2	1.460542e-1	chr10_109404708_109404774,chr10_12636325_12636867,chr10_12868549_12869042,chr10_43578975_43579200,chr10_43666490_43667061,chr10_43872378_43872479,chr11_111070574_111070818,chr11_114239369_114239718,chr11_119942984_119943149,chr11_29666110_29666339,chr11_30287951_30288316,chr11_31755957_31756071,chr11_31756124_31756221,chr11_55472936_55472991,chr11_56012011_56012387,chr11_56871604_56872107,chr11_81816523_81816863,chr11_81816918_81817036,chr11_95075649_95075802,chr11_95106868_95107245,chr11_95645640_95646246,chr12_71429586_71430246,chr12_88579825_88580409,chr12_88653872_88654056,chr12_88899800_88899867,chr12_95275636_95275692,chr13_10131166_10131439,chr13_24045175_24045608,chr13_24173542_24174008,chr13_42488202_42488372,chr13_63693633_63694086,chr13_94307130_94307355,chr14_28089821_28090257,chr14_28466082_28466435,chr14_28484119_28484533,chr15_13117895_13118037,chr15_30338762_30339114,chr15_39616788_39616955,chr15_64203016_64203376,chr15_64387151_64387424,chr15_72316439_72316504,chr15_72568173_72569068,chr15_72689802_72690244,chr15_74075892_74076316,chr16_11915825_11916145,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_31561624_31561861,chr16_34426305_34426749,chr16_34483463_34483585,chr16_37962374_37962695,chr16_42699027_42699729,chr16_85085061_85085183,chr16_88387444_88387866,chr16_9159291_9159358,chr17_27422592_27422921,chr17_87532242_87533054,chr17_87540902_87540975,chr18_16476678_16476762,chr18_35403028_35403654,chr18_40432678_40433158,chr18_45882262_45882761,chr18_60624072_60624701,chr19_10403061_10403485,chr19_48690957_48691395,chr19_53105704_53106170,chr19_5447579_5448056,chr1_134837164_134837366,chr1_154020080_154020654,chr1_156559293_156559382,chr1_36666770_36667097,chr1_59535364_59535451,chr1_75341615_75341711,chr1_77233653_77234418,chr1_77370902_77371217,chr1_77447222_77447393,chr2_12145124_12145527,chr2_135140579_135141022,chr2_140934622_140935105,chr2_141049514_141049960,chr2_141289353_141289752,chr2_156726188_156726647,chr2_157306161_157306239,chr2_158595023_158595424,chr2_165833560_165833810,chr2_180522605_180522897,chr2_33017717_33018508,chr2_49810141_49810408,chr2_49904268_49904660,chr2_50005168_50005619,chr2_59403847_59404694,chr2_59820044_59820572,chr2_92401129_92401551,chr2_93014737_93015006,chr3_107545947_107546112,chr3_117186916_117187051,chr3_123426408_123426601,chr3_141482532_141482851,chr3_142336762_142337050,chr3_158216004_158216070,chr3_55539140_55539744,chr3_96696191_96696428,chr4_100170436_100170562,chr4_104109806_104110109,chr4_125319253_125319739,chr4_127173384_127173774,chr4_136706475_136706763,chr4_148229697_148230119,chr4_152512309_152512511,chr4_15626322_15626378,chr4_31513524_31513977,chr4_44023773_44024207,chr4_44026016_44026307,chr4_46968194_46968301,chr5_103412086_103412466,chr5_121078553_121078852,chr5_140062174_140062710,chr5_8118894_8118972,chr5_93148188_93148322,chr6_108629066_108629146,chr6_113795267_113795791,chr6_118599530_118599968,chr6_135375766_135376097,chr6_33935720_33936332,chr6_54145787_54146017,chr6_55340242_55340410,chr6_77000261_77000755,chr6_91323201_91324006,chr6_91324505_91325327,chr7_125864102_125864521,chr7_125983996_125984404,chr7_126007548_126007796,chr7_127967077_127967571,chr7_130362854_130362919,chr7_130381551_130382226,chr7_27447694_27447947,chr7_4690521_4690694,chr7_56588805_56588876,chr7_98060030_98060093,chr7_99534154_99534700,chr8_106935430_106935854,chr8_128686322_128686744,chr8_14879323_14879389,chr8_99987136_99987348,chr9_120247085_120247475,chr9_120802017_120802408,chr9_120884752_120885344,chr9_43863875_43864563,chr9_45804872_45805068,chr9_70806180_70806236,chr9_70875544_70875967,chr9_72661997_72662545,chr9_73209856_73210420	Abl2,Adam10,Add3,Adgrb1,App,Aqp1,Arrb1,Asap1,Asic2,Atp2b2,Baiap2,Blvrb,Brsk1,Cacna1c,Calb1,Calm2,Cd24a,Cdh2,Cdh8,Chn2,Chrm3,Cln8,Clta,Cpeb4,Ctnnb1,Ctnnd2,Dab1,Dact1,Dclk1,Des,Dlg1,Dlgap2,Dlgap3,Dlgap4,Drosha,Dscaml1,Elfn1,Epha4,Ephb2,Erc2,Exoc4,Fbxo2,Fgfr2,Flrt2,Flrt3,Fosl1,Fus,Gabbr2,Gabrg3,Gap43,Ghrh,Glra1,Glul,Gpr156,Gria1,Grik1,Grik3,Grin2a,Grin2b,Grm4,Gsg1l,Gsk3b,Itga3,Itga8,Itgb1,Itpr1,Kalrn,Kcnj2,Kcnk9,Kcnn2,Kctd16,Lrrc7,Lrrtm1,Lrrtm2,Lypd6,Map3k7,Mapk10,Mapk8ip1,Myo7a,Myrip,Nectin1,Nedd4,Ngfr,Nphp4,Nrxn3,Ntsr1,Palmd,Pdlim5,Phactr1,Pias3,Pkp4,Plcb4,Prss12,Ptch1,Rims2,Ror1,Rph3a,Rtn4,Scamp1,Scgn,Sdk2,Sema4c,Sept11,Shisa9,Slc2a8,Slc32a1,Slc6a17,Sntb2,Sorcs3,Sptbn1,Sri,Stx11,Sumo1,Synpo,Syt1,Syt13,Syt2,Syt7,Tanc1,Unc13c,Unc5c,Utrn,Wnt7a,Zmynd8
GO Cellular Component	GO:0098858	actin-based cell projection	237	1.306474e-1	1.000000e+0	9.001992e-1	1.239393e+0	2.581909e+1	32	2.072158e-2	2.568218e-2	157	7.329614e-2	1.000000e+0	7.623732e-1	1.387582e+0	1.585492e+1	22	191	1.238739e-2	1.151832e-1	chr10_12636325_12636867,chr10_12868549_12869042,chr10_43578975_43579200,chr10_43666490_43667061,chr10_43872378_43872479,chr11_119942984_119943149,chr11_95075649_95075802,chr11_95106868_95107245,chr13_54693854_54694534,chr14_14702785_14703070,chr14_64568519_64569016,chr14_64880746_64880999,chr15_25681012_25681337,chr16_31561624_31561861,chr16_42699027_42699729,chr16_85085061_85085183,chr17_3481863_3482192,chr17_3487941_3488253,chr1_77233653_77234418,chr1_77370902_77371217,chr1_77447222_77447393,chr1_88847643_88848250,chr2_71582260_71582367,chr2_71718970_71719451,chr2_83723844_83724281,chr3_15113232_15113829,chr5_138999352_138999733,chr6_33935720_33936332,chr7_98060030_98060093,chr8_128686322_128686744,chr9_120802017_120802408,chr9_120884752_120885344	App,Arl4c,Baiap2,Car2,Cd24a,Cdhr2,Ctnnb1,Dlg1,Epha4,Exoc4,Gap43,Itga3,Itga6,Itgav,Itgb1,Kif13b,Myo10,Myo7a,Pdgfa,Slc4a7,Tiam2,Utrn
GO Cellular Component	GO:0042584	chromaffin granule membrane	238	1.306731e-1	1.000000e+0	8.965932e-1	2.406673e+0	1.246534e+0	3	1.000429e-3	2.407705e-3	68	9.430047e-3	1.000000e+0	2.264598e-1	6.023367e+0	4.980603e-1	3	6	1.689189e-3	5.000000e-1	chr10_109404708_109404774,chr1_134837164_134837366,chr5_8118894_8118972	Sri,Syt1,Syt2
GO Cellular Component	GO:0033202	DNA helicase complex	239	1.307914e-1	1.000000e+0	8.936500e-1	3.190504e+0	6.268601e-1	2	5.030980e-4	1.605136e-3	465	3.573514e-1	1.000000e+0	1.000000e+0	1.606231e+0	1.245151e+0	2	15	1.126126e-3	1.333333e-1	chr12_108792624_108793033,chr9_31361655_31361757	Nfrkb,Yy1
GO Cellular Component	GO:0031672	A band	240	1.314839e-1	1.000000e+0	8.946384e-1	1.669120e+0	4.193828e+0	7	3.365833e-3	5.617978e-3	231	1.315693e-1	1.000000e+0	9.300981e-1	1.720962e+0	3.486422e+0	6	42	3.378378e-3	1.428571e-1	chr10_108062045_108062627,chr10_108274847_108274930,chr10_88669963_88670315,chr11_30287951_30288316,chr1_134837164_134837366,chr1_43147457_43147979,chr6_97318598_97319090	Fhl2,Lmod3,Mybpc1,Ppp1r12a,Ppp1r12b,Sptbn1
GO Cellular Component	GO:0071561	nucleus-vacuole junction	241	1.320497e-1	1.000000e+0	8.947600e-1	7.061510e+0	1.416128e-1	1	1.136539e-4	8.025682e-4	166	8.301005e-2	1.000000e+0	8.165989e-1	1.204673e+1	8.301005e-2	1	1	5.630631e-4	1.000000e+0	chr9_105659978_105660268	Pik3r4
GO Cellular Component	GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	242	1.322568e-1	1.000000e+0	8.924601e-1	3.168418e+0	6.312299e-1	2	5.066051e-4	1.605136e-3	211	1.093036e-1	1.000000e+0	8.459373e-1	3.441924e+0	5.810703e-1	2	7	1.126126e-3	2.857143e-1	chr13_84808870_84809003,chr7_19365344_19365599	Ccnh,Ercc2
GO Cellular Component	GO:0033061	DNA recombinase mediator complex	243	1.335053e-1	1.000000e+0	8.971776e-1	3.149884e+0	6.349441e-1	2	5.095859e-4	1.605136e-3	521	4.548532e-1	1.000000e+0	1.000000e+0	1.720962e+0	5.810703e-1	1	7	5.630631e-4	1.428571e-1	chr12_79755576_79756066,chr12_79984083_79984373	Rad51b
GO Cellular Component	GO:0005743	mitochondrial inner membrane	244	1.337855e-1	1.000000e+0	8.953759e-1	1.227334e+0	2.770232e+1	34	2.223301e-2	2.728732e-2	818	9.255106e-1	1.000000e+0	1.000000e+0	7.856566e-1	3.436616e+1	27	414	1.520270e-2	6.521739e-2	chr11_95645640_95646246,chr14_30255747_30255943,chr15_102692607_102692784,chr15_102692850_102693180,chr16_29689243_29689707,chr16_31561624_31561861,chr16_85085061_85085183,chr17_85070779_85070994,chr19_54295605_54295997,chr1_67141045_67141236,chr1_67734389_67734445,chr2_122674530_122674813,chr2_29776852_29777406,chr3_131214166_131214299,chr4_104109806_104110109,chr4_135946391_135946551,chr4_149837056_149837138,chr4_149949852_149949981,chr4_45493225_45493503,chr4_45499587_45499891,chr4_74464015_74464514,chr4_76134284_76134703,chr6_114953168_114953246,chr6_114970124_114970278,chr6_114997035_114997475,chr6_94453297_94453883,chr7_126482395_126482803,chr7_79577279_79577655,chr7_80031645_80032200,chr8_22508411_22508520,chr8_96231726_96231917,chr9_53597992_53598052,chr9_84909706_84910323,chrX_169633657_169633811	AA467197,Acat1,Atp5g2,Atp5j,Bckdhb,Bdh1,Chdh,Coq4,Cps1,Got2,Gpam,Hadh,Hccs,Hmgcl,Idh2,Oma1,Opa1,Phb,Polg,Slc25a26,Slc25a33,Slc25a51,Slc3a1,Tamm41,Tmem261,Tufm,Vdac3
GO Cellular Component	GO:0031510	SUMO activating enzyme complex	245	1.340190e-1	1.000000e+0	8.932777e-1	6.950043e+0	1.438840e-1	1	1.154767e-4	8.025682e-4	332	2.289399e-1	1.000000e+0	1.000000e+0	4.015578e+0	2.490301e-1	1	3	5.630631e-4	3.333333e-1	chr1_59535364_59535451	Sumo1
GO Cellular Component	GO:0005875	microtubule associated complex	246	1.351992e-1	1.000000e+0	8.974809e-1	1.315284e+0	1.520584e+1	20	1.220373e-2	1.605136e-2	381	2.812549e-1	1.000000e+0	1.000000e+0	1.196130e+0	1.170442e+1	14	141	7.882883e-3	9.929078e-2	chr12_112172277_112172795,chr12_112217176_112217348,chr12_76881268_76881626,chr13_107096915_107097225,chr13_107831026_107831426,chr13_107955483_107955683,chr13_107955754_107955858,chr13_107970155_107970454,chr14_64568519_64569016,chr14_64880746_64880999,chr19_34954031_34954281,chr1_178748177_178748657,chr1_179445679_179446330,chr1_3901785_3901879,chr1_46076071_46076164,chr6_73014253_73014838,chr7_7080987_7081181,chr8_116227035_116227321,chr8_116434887_116435559,chr8_95137479_95138087	Aurkc,Dnah6,Dnah7b,Dnah7c,Dynlrb2,Fntb,Katnb1,Kif13b,Kif20b,Kif26a,Kif26b,Kif2a,Kifc3,Rp1
GO Cellular Component	GO:0043197	dendritic spine	247	1.358915e-1	1.000000e+0	8.984244e-1	1.253913e+0	2.233010e+1	28	1.792143e-2	2.247191e-2	16	1.802202e-4	2.942996e-1	1.839372e-2	2.252641e+0	1.021024e+1	23	123	1.295045e-2	1.869919e-1	chr11_111070574_111070818,chr11_31755957_31756071,chr11_31756124_31756221,chr11_56871604_56872107,chr11_81816523_81816863,chr11_81816918_81817036,chr15_64203016_64203376,chr15_64387151_64387424,chr15_74075892_74076316,chr16_85085061_85085183,chr16_9159291_9159358,chr18_45882262_45882761,chr18_60624072_60624701,chr1_156559293_156559382,chr1_77233653_77234418,chr1_77370902_77371217,chr1_77447222_77447393,chr2_165833560_165833810,chr2_180522605_180522897,chr3_117186916_117187051,chr4_148229697_148230119,chr4_15626322_15626378,chr5_8118894_8118972,chr5_93148188_93148322,chr7_127967077_127967571,chr7_99534154_99534700,chr8_128686322_128686744,chr9_72661997_72662545	Abl2,Adgrb1,App,Arrb1,Asap1,Asic2,Calb1,Cpeb4,Epha4,Fbxo2,Fus,Gria1,Grin2a,Itgb1,Kcnj2,Kcnn2,Nedd4,Ntsr1,Palmd,Sept11,Sri,Synpo,Zmynd8
GO Cellular Component	GO:0000408	EKC/KEOPS complex	248	1.377060e-1	1.000000e+0	9.067496e-1	6.749905e+0	1.481502e-1	1	1.189007e-4	8.025682e-4	553	5.001207e-1	1.000000e+0	1.000000e+0	1.505842e+0	6.640804e-1	1	8	5.630631e-4	1.250000e-1	chr12_102858421_102858724	Gm20604
GO Cellular Component	GO:0044220	host cell perinuclear region of cytoplasm	249	1.380574e-1	1.000000e+0	9.054126e-1	6.731387e+0	1.485578e-1	1	1.192278e-4	8.025682e-4	166	8.301005e-2	1.000000e+0	8.165989e-1	1.204673e+1	8.301005e-2	1	1	5.630631e-4	1.000000e+0	chr18_66039612_66039808	Lman1
GO Cellular Component	GO:0098644	complex of collagen trimers	250	1.389975e-1	1.000000e+0	9.079317e-1	1.842185e+0	2.714168e+0	5	2.178305e-3	4.012841e-3	73	1.039951e-2	1.000000e+0	2.326356e-1	3.543157e+0	1.411171e+0	5	17	2.815315e-3	2.941176e-1	chr1_44951221_44951282,chr2_27972179_27972685,chr3_114041314_114041446,chr6_4450464_4450896,chr8_11112764_11112846	Col11a1,Col1a2,Col3a1,Col4a2,Col5a1
GO Cellular Component	GO:0000333	telomerase catalytic core complex	251	1.396921e-1	1.000000e+0	9.088335e-1	6.646469e+0	1.504558e-1	1	1.207511e-4	8.025682e-4	255	1.591330e-1	1.000000e+0	1.000000e+0	6.023367e+0	1.660201e-1	1	2	5.630631e-4	5.000000e-1	chr13_73626729_73626999	Tert
GO Cellular Component	GO:0061695	transferase complex, transferring phosphorus-containing groups	252	1.401093e-1	1.000000e+0	9.079305e-1	1.238635e+0	2.422020e+1	30	1.943836e-2	2.407705e-2	324	2.128003e-1	1.000000e+0	1.000000e+0	1.181944e+0	2.199766e+1	26	265	1.463964e-2	9.811321e-2	chr11_72229982_72230130,chr12_69216227_69216642,chr12_86509615_86509670,chr12_86509736_86510092,chr13_101902100_101902582,chr13_102142274_102142834,chr13_51595491_51595610,chr13_70347856_70348348,chr13_73626729_73626999,chr13_84808870_84809003,chr14_46661778_46662386,chr14_73366537_73366797,chr16_12234992_12235158,chr16_12711788_12711901,chr16_12770656_12770965,chr16_13160296_13160519,chr17_44777364_44777677,chr17_51766369_51766650,chr2_25552068_25552128,chr2_58470276_58470422,chr3_131597143_131597314,chr3_146707042_146707102,chr3_90446545_90446849,chr5_5365527_5365768,chr5_77368210_77368304,chr7_19322557_19322766,chr7_19365344_19365599,chr7_79577279_79577655,chr7_98962608_98962760,chr9_105659978_105660268	Acvr1,Acvr1c,Ccnh,Cdk14,Cdkn3,Cks2,Edf1,Ercc1,Ercc2,Ercc4,Esrrb,Ints3,Med10,Med31,Papss1,Pik3r1,Pik3r4,Pole2,Polg,Polr2b,Prkacb,Rb1,Supt3,Tbc1d5,Tert,Uvrag
GO Cellular Component	GO:0016328	lateral plasma membrane	253	1.414220e-1	1.000000e+0	9.128147e-1	1.488780e+0	6.716911e+0	10	5.390779e-3	8.025682e-3	227	1.218361e-1	1.000000e+0	8.764685e-1	1.606231e+0	4.980603e+0	8	60	4.504505e-3	1.333333e-1	chr13_100607345_100607415,chr16_31561624_31561861,chr17_66436849_66437269,chr17_87532242_87533054,chr17_87540902_87540975,chr18_20625600_20625817,chr5_140788533_140789069,chr6_68318760_68318822,chr9_120802017_120802408,chr9_120884752_120885344	Ctnnb1,Dlg1,Dsg2,Epcam,Gna12,Mtcl1,Ocln,Tacstd2
GO Cellular Component	GO:0043679	axon terminus	254	1.414445e-1	1.000000e+0	9.093656e-1	1.280119e+0	1.796707e+1	23	1.441980e-2	1.845907e-2	44	3.862228e-3	1.000000e+0	1.433413e-1	1.939728e+0	9.795186e+0	19	118	1.069820e-2	1.610169e-1	chr10_109404708_109404774,chr13_10131166_10131439,chr16_85085061_85085183,chr19_10403061_10403485,chr1_154020080_154020654,chr1_77233653_77234418,chr1_77370902_77371217,chr1_77447222_77447393,chr2_140934622_140935105,chr2_141049514_141049960,chr2_141289353_141289752,chr2_157306161_157306239,chr2_158595023_158595424,chr2_180522605_180522897,chr2_59820044_59820572,chr3_123426408_123426601,chr4_100170436_100170562,chr4_15626322_15626378,chr5_8118894_8118972,chr6_55340242_55340410,chr7_27447694_27447947,chr8_99987136_99987348,chr9_73209856_73210420	App,Aqp1,Blvrb,Calb1,Cdh8,Chrm3,Epha4,Flrt3,Ghrh,Glul,Ntsr1,Prss12,Ror1,Slc32a1,Sri,Syt1,Syt7,Tanc1,Unc13c
GO Cellular Component	GO:0097433	dense body	255	1.429712e-1	1.000000e+0	9.155764e-1	3.017245e+0	6.628564e-1	2	5.319875e-4	1.605136e-3	521	4.548532e-1	1.000000e+0	1.000000e+0	1.720962e+0	5.810703e-1	1	7	5.630631e-4	1.428571e-1	chr11_120237033_120237185,chr11_120237448_120238459	Actg1
GO Cellular Component	GO:0042641	actomyosin	256	1.471557e-1	1.000000e+0	9.386924e-1	1.444544e+0	7.614859e+0	11	6.111444e-3	8.828250e-3	308	1.773590e-1	1.000000e+0	9.403482e-1	1.426587e+0	6.308764e+0	9	76	5.067568e-3	1.184211e-1	chr11_117280038_117280512,chr12_71429586_71430246,chr12_71976877_71977178,chr14_45589801_45589958,chr2_156726188_156726647,chr2_156789214_156789609,chr4_100170436_100170562,chr4_116153370_116153434,chr5_136393157_136393384,chr5_139639274_139639568,chr5_93148188_93148322	Daam1,Fermt2,Lurap1,Micall2,Myl9,Ror1,Sept11,Sept9,Sh2b2
GO Cellular Component	GO:0071817	MMXD complex	257	1.475096e-1	1.000000e+0	9.372886e-1	6.266326e+0	1.595831e-1	1	1.280764e-4	8.025682e-4	442	3.516575e-1	1.000000e+0	1.000000e+0	2.409347e+0	4.150502e-1	1	5	5.630631e-4	2.000000e-1	chr7_19365344_19365599	Ercc2
GO Cellular Component	GO:0005583	fibrillar collagen trimer	258	1.479330e-1	1.000000e+0	9.363356e-1	1.971781e+0	2.028622e+0	4	1.628108e-3	3.210273e-3	70	9.708976e-3	1.000000e+0	2.264965e-1	4.380631e+0	9.131105e-1	4	11	2.252252e-3	3.636364e-1	chr1_44951221_44951282,chr2_27972179_27972685,chr3_114041314_114041446,chr6_4450464_4450896	Col11a1,Col1a2,Col3a1,Col5a1
GO Cellular Component	GO:0097730	non-motile cilium	259	1.483553e-1	1.000000e+0	9.353830e-1	1.306639e+0	1.454112e+1	19	1.167024e-2	1.524880e-2	79	1.488989e-2	1.000000e+0	3.077872e-1	1.708119e+0	1.112335e+1	19	134	1.069820e-2	1.417910e-1	chr10_117985929_117986607,chr10_20737187_20737540,chr10_28211923_28212364,chr11_117280038_117280512,chr13_81901004_81901059,chr16_36828210_36828563,chr16_4593938_4594569,chr16_89944611_89945058,chr17_46862698_46863119,chr1_37299620_37299962,chr1_3901785_3901879,chr2_128702582_128703053,chr3_116459665_116459906,chr4_152512309_152512511,chr5_38297995_38298332,chr6_125876910_125876973,chr7_100677915_100678470,chr7_98060030_98060093,chr9_120247085_120247475	Ahi1,Ano2,Cdc14a,Cetn3,Cnga3,Drd5,Glis2,Iqcb1,Mdm1,Mertk,Myo7a,Myrip,Nphp4,Plekhb1,Ptprk,Rp1,Sept9,Tbcc,Tiam1
GO Cellular Component	GO:0033263	CORVET complex	260	1.487677e-1	1.000000e+0	9.343756e-1	2.942252e+0	6.797514e-1	2	5.455469e-4	1.605136e-3	211	1.093036e-1	1.000000e+0	8.459373e-1	3.441924e+0	5.810703e-1	2	7	1.126126e-3	2.857143e-1	chr16_21285284_21285476,chr5_123676788_123677101	Vps33a,Vps8
GO Cellular Component	GO:0005637	nuclear inner membrane	261	1.488687e-1	1.000000e+0	9.314275e-1	1.689848e+0	3.550615e+0	6	2.849611e-3	4.815409e-3	541	4.686302e-1	1.000000e+0	1.000000e+0	1.115438e+0	4.482543e+0	5	54	2.815315e-3	9.259259e-2	chr17_27422592_27422921,chr18_56696889_56697002,chr18_56707331_56707859,chr6_108629066_108629146,chr6_55340242_55340410,chr9_24593297_24593645	Dpy19l1,Ghrhr,Itpr1,Lemd2,Lmnb1
GO Cellular Component	GO:0044306	neuron projection terminus	262	1.499113e-1	1.000000e+0	9.343708e-1	1.255748e+0	1.990845e+1	25	1.597789e-2	2.006421e-2	34	2.606298e-3	1.000000e+0	1.251790e-1	1.931156e+0	1.087432e+1	21	131	1.182432e-2	1.603053e-1	chr10_109404708_109404774,chr11_119942984_119943149,chr13_10131166_10131439,chr16_85085061_85085183,chr19_10403061_10403485,chr19_7143514_7144049,chr1_154020080_154020654,chr1_77233653_77234418,chr1_77370902_77371217,chr1_77447222_77447393,chr2_140934622_140935105,chr2_141049514_141049960,chr2_141289353_141289752,chr2_157306161_157306239,chr2_158595023_158595424,chr2_180522605_180522897,chr2_59820044_59820572,chr3_123426408_123426601,chr4_100170436_100170562,chr4_15626322_15626378,chr5_8118894_8118972,chr6_55340242_55340410,chr7_27447694_27447947,chr8_99987136_99987348,chr9_73209856_73210420	App,Aqp1,Baiap2,Blvrb,Calb1,Cdh8,Chrm3,Epha4,Flrt1,Flrt3,Ghrh,Glul,Ntsr1,Prss12,Ror1,Slc32a1,Sri,Syt1,Syt7,Tanc1,Unc13c
GO Cellular Component	GO:0070418	DNA-dependent protein kinase complex	263	1.501146e-1	1.000000e+0	9.320804e-1	6.148430e+0	1.626432e-1	1	1.305322e-4	8.025682e-4	166	8.301005e-2	1.000000e+0	8.165989e-1	1.204673e+1	8.301005e-2	1	1	5.630631e-4	1.000000e+0	chr7_98962608_98962760	Uvrag
GO Cellular Component	GO:0031143	pseudopodium	264	1.527000e-1	1.000000e+0	9.445420e-1	2.893787e+0	6.911359e-1	2	5.546837e-4	1.605136e-3	404	2.943945e-1	1.000000e+0	1.000000e+0	1.853344e+0	1.079131e+0	2	13	1.126126e-3	1.538462e-1	chr1_182489851_182490138,chr7_99534154_99534700	Arrb1,Capn2
GO Cellular Component	GO:0036452	ESCRT complex	265	1.548156e-1	1.000000e+0	9.540146e-1	2.219814e+0	1.351465e+0	3	1.084643e-3	2.407705e-3	788	8.751920e-1	1.000000e+0	1.000000e+0	5.019473e-1	1.992241e+0	1	24	5.630631e-4	4.166667e-2	chr2_34090516_34091046,chr2_34249606_34250031,chr2_34253081_34253391	Mvb12b
GO Cellular Component	GO:0005967	mitochondrial pyruvate dehydrogenase complex	266	1.549591e-1	1.000000e+0	9.513091e-1	5.939692e+0	1.683589e-1	1	1.351195e-4	8.025682e-4	332	2.289399e-1	1.000000e+0	1.000000e+0	4.015578e+0	2.490301e-1	1	3	5.630631e-4	3.333333e-1	chr11_95075649_95075802	Pdk2
GO Cellular Component	GO:0005852	eukaryotic translation initiation factor 3 complex	267	1.558223e-1	1.000000e+0	9.530255e-1	2.212849e+0	1.355719e+0	3	1.088057e-3	2.407705e-3	244	1.422062e-1	1.000000e+0	9.517325e-1	2.258763e+0	1.328161e+0	3	16	1.689189e-3	1.875000e-1	chr15_43388617_43388998,chr15_50963575_50964060,chr7_108967973_108968228	Eif3e,Eif3f,Eif3h
GO Cellular Component	GO:0005753	mitochondrial proton-transporting ATP synthase complex	268	1.561895e-1	1.000000e+0	9.517069e-1	2.210323e+0	1.357268e+0	3	1.089300e-3	2.407705e-3	629	5.801532e-1	1.000000e+0	1.000000e+0	1.047542e+0	1.909231e+0	2	23	1.126126e-3	8.695652e-2	chr15_102692607_102692784,chr15_102692850_102693180,chr16_85085061_85085183	Atp5g2,Atp5j
GO Cellular Component	GO:0042599	lamellar body	269	1.563491e-1	1.000000e+0	9.491378e-1	2.850429e+0	7.016487e-1	2	5.631210e-4	1.605136e-3	666	6.466105e-1	1.000000e+0	1.000000e+0	1.003895e+0	9.961206e-1	1	12	5.630631e-4	8.333333e-2	chr18_43878576_43878984,chr18_43984814_43985243	Spink5
